,seq,stdDay,gubun,gubunCn,gubunEn,deathCnt,incDec,isolClearCnt,qurRate,defCnt,isolIngCnt,overFlowCnt,localOccCnt,createDt,updateDt
1032,1242,2020년 4월 18일 00시,검역,隔離區,Lazaretto,,4.0,7.0,-,412.0,405.0,4.0,,2020-04-18 10:24:59.59,
1033,1243,2020년 04월 19일 00시,합계,合计,Total,234.0,8.0,8042.0,20.56,10661.0,2385.0,5.0,3.0,2020-04-19 10:41:50.50,
1034,1244,2020년 04월 19일 00시,서울,首尔,Seoul,2.0,2.0,288.0,6.41,624.0,334.0,1.0,1.0,2020-04-19 10:41:50.50,
1035,1245,2020년 04월 19일 00시,부산,釜山,Busan,3.0,,115.0,3.81,130.0,12.0,,,2020-04-19 10:41:50.50,
1036,1246,2020년 04월 19일 00시,대구,大邱,Daegu,161.0,2.0,5743.0,280.4,6832.0,928.0,1.0,1.0,2020-04-19 10:41:50.50,
1037,1247,2020년 04월 19일 00시,인천,仁川,Incheon,,1.0,55.0,3.08,91.0,36.0,1.0,,2020-04-19 10:41:50.50,
1038,1248,2020년 04월 19일 00시,광주,光州,Gwangju,,,22.0,2.06,30.0,8.0,,,2020-04-19 10:41:50.50,
1039,1249,2020년 04월 19일 00시,대전,大田,Daejeon,,,25.0,2.65,39.0,14.0,,,2020-04-19 10:41:50.50,
1040,1250,2020년 04월 19일 00시,울산,蔚山,Ulsan,1.0,,34.0,3.66,42.0,7.0,,,2020-04-19 10:41:50.50,
1041,1251,2020년 04월 19일 00시,세종,世宗,Sejong,,,29.0,13.44,46.0,17.0,,,2020-04-19 10:41:50.50,
1042,1252,2020년 04월 19일 00시,경기,京畿,Gyeonggi-do,14.0,,370.0,4.94,654.0,270.0,,,2020-04-19 10:41:50.50,
1043,1253,2020년 04월 19일 00시,강원,江原,Gangwon-do,2.0,,28.0,3.44,53.0,23.0,,,2020-04-19 10:41:50.50,
1044,1254,2020년 04월 19일 00시,충북,忠北,Chungcheongbuk-do,,,38.0,2.81,45.0,7.0,,,2020-04-19 10:41:50.50,
1045,1255,2020년 04월 19일 00시,충남,忠南,Chungcheongnam-do,,,122.0,6.64,141.0,19.0,,,2020-04-19 10:41:50.50,
1046,1256,2020년 04월 19일 00시,전북,全北,Jeollabuk-do,,,9.0,0.94,17.0,8.0,,,2020-04-19 10:41:50.50,
1047,1257,2020년 04월 19일 00시,전남,全南,Jeollanam-do,,,8.0,0.8,15.0,7.0,,,2020-04-19 10:41:50.50,
1048,1258,2020년 04월 19일 00시,경북,庆北,Gyeongsangbuk-do,51.0,1.0,1057.0,51.04,1359.0,251.0,,1.0,2020-04-19 10:41:50.50,
1049,1259,2020년 04월 19일 00시,경남,庆南,Gyeongsangnam-do,,,85.0,3.45,116.0,31.0,,,2020-04-19 10:41:50.50,
1050,1260,2020년 04월 19일 00시,제주,济州,Jeju,,,6.0,1.94,13.0,7.0,,,2020-04-19 10:41:50.50,
1051,1261,2020년 04월 19일 00시,검역,隔離區,Lazaretto,,2.0,8.0,-,414.0,406.0,2.0,,2020-04-19 10:41:50.50,
1052,1262,2020년 04월 20일 00시,합계,合计,Total,236.0,13.0,8114.0,20.59,10674.0,2324.0,7.0,6.0,2020-04-20 10:11:46.46,
1053,1263,2020년 04월 20일 00시,서울,首尔,Seoul,2.0,,304.0,6.41,624.0,318.0,,,2020-04-20 10:11:46.46,
1054,1264,2020년 04월 20일 00시,부산,釜山,Busan,3.0,2.0,115.0,3.87,132.0,14.0,,2.0,2020-04-20 10:11:46.46,
1055,1265,2020년 04월 20일 00시,대구,大邱,Daegu,163.0,1.0,5769.0,280.44,6833.0,901.0,,1.0,2020-04-20 10:11:46.46,
1056,1266,2020년 04월 20일 00시,인천,仁川,Incheon,,1.0,56.0,3.11,92.0,36.0,1.0,,2020-04-20 10:11:46.46,
1057,1267,2020년 04월 20일 00시,광주,光州,Gwangju,,,22.0,2.06,30.0,8.0,,,2020-04-20 10:11:46.46,
1058,1268,2020년 04월 20일 00시,대전,大田,Daejeon,,,26.0,2.65,39.0,13.0,,,2020-04-20 10:11:46.46,
1059,1269,2020년 04월 20일 00시,울산,蔚山,Ulsan,1.0,1.0,34.0,3.75,43.0,8.0,1.0,,2020-04-20 10:11:46.46,
1060,1270,2020년 04월 20일 00시,세종,世宗,Sejong,,,29.0,13.44,46.0,17.0,,,2020-04-20 10:11:46.46,
1061,1271,2020년 04월 20일 00시,경기,京畿,Gyeonggi-do,14.0,2.0,387.0,4.95,656.0,255.0,1.0,1.0,2020-04-20 10:11:46.46,
1062,1272,2020년 04월 20일 00시,강원,江原,Gangwon-do,2.0,,28.0,3.44,53.0,23.0,,,2020-04-20 10:11:46.46,
1063,1273,2020년 04월 20일 00시,충북,忠北,Chungcheongbuk-do,,,38.0,2.81,45.0,7.0,,,2020-04-20 10:11:46.46,
1064,1274,2020년 04월 20일 00시,충남,忠南,Chungcheongnam-do,,,122.0,6.64,141.0,19.0,,,2020-04-20 10:11:46.46,
1065,1275,2020년 04월 20일 00시,전북,全北,Jeollabuk-do,,,9.0,0.94,17.0,8.0,,,2020-04-20 10:11:46.46,
1066,1276,2020년 04월 20일 00시,전남,全南,Jeollanam-do,,,8.0,0.8,15.0,7.0,,,2020-04-20 10:11:46.46,
1067,1277,2020년 04월 20일 00시,경북,庆北,Gyeongsangbuk-do,51.0,2.0,1064.0,51.12,1361.0,246.0,,2.0,2020-04-20 10:11:46.46,
1068,1278,2020년 04월 20일 00시,경남,庆南,Gyeongsangnam-do,,,87.0,3.45,116.0,29.0,,,2020-04-20 10:11:46.46,
1069,1279,2020년 04월 20일 00시,제주,济州,Jeju,,,6.0,1.94,13.0,7.0,,,2020-04-20 10:11:46.46,
1070,1280,2020년 04월 20일 00시,검역,隔離區,Lazaretto,,4.0,10.0,-,418.0,408.0,4.0,,2020-04-20 10:11:46.46,
1071,1281,2020년 04월 21일 00시,합계,合计,Total,237.0,9.0,8213.0,20.6,10683.0,2233.0,5.0,4.0,2020-04-21 10:20:02.02,
1072,1282,2020년 04월 21일 00시,서울,首尔,Seoul,2.0,2.0,315.0,6.43,626.0,309.0,1.0,1.0,2020-04-21 10:20:02.02,
1073,1283,2020년 04월 21일 00시,부산,釜山,Busan,3.0,,115.0,3.87,132.0,14.0,,,2020-04-21 10:20:02.02,
1074,1284,2020년 04월 21일 00시,대구,大邱,Daegu,164.0,2.0,5793.0,280.53,6835.0,878.0,,2.0,2020-04-21 10:20:02.02,
1075,1285,2020년 04월 21일 00시,인천,仁川,Incheon,,,56.0,3.11,92.0,36.0,,,2020-04-21 10:20:02.02,
1076,1286,2020년 04월 21일 00시,광주,光州,Gwangju,,,22.0,2.06,30.0,8.0,,,2020-04-21 10:20:02.02,
1077,1287,2020년 04월 21일 00시,대전,大田,Daejeon,,,26.0,2.65,39.0,13.0,,,2020-04-21 10:20:02.02,
1078,1288,2020년 04월 21일 00시,울산,蔚山,Ulsan,1.0,,35.0,3.75,43.0,7.0,,,2020-04-21 10:20:02.02,
1079,1289,2020년 04월 21일 00시,세종,世宗,Sejong,,,29.0,13.44,46.0,17.0,,,2020-04-21 10:20:02.02,
1080,1290,2020년 04월 21일 00시,경기,京畿,Gyeonggi-do,14.0,2.0,398.0,4.97,658.0,246.0,1.0,1.0,2020-04-21 10:20:02.02,
1081,1291,2020년 04월 21일 00시,강원,江原,Gangwon-do,2.0,,30.0,3.44,53.0,21.0,,,2020-04-21 10:20:02.02,
1082,1292,2020년 04월 21일 00시,충북,忠北,Chungcheongbuk-do,,,39.0,2.81,45.0,6.0,,,2020-04-21 10:20:02.02,
1083,1293,2020년 04월 21일 00시,충남,忠南,Chungcheongnam-do,,,123.0,6.64,141.0,18.0,,,2020-04-21 10:20:02.02,
1084,1294,2020년 04월 21일 00시,전북,全北,Jeollabuk-do,,,9.0,0.94,17.0,8.0,,,2020-04-21 10:20:02.02,
1085,1295,2020년 04월 21일 00시,전남,全南,Jeollanam-do,,,8.0,0.8,15.0,7.0,,,2020-04-21 10:20:02.02,
1086,1296,2020년 04월 21일 00시,경북,庆北,Gyeongsangbuk-do,51.0,,1072.0,51.12,1361.0,238.0,,,2020-04-21 10:20:02.02,
1087,1297,2020년 04월 21일 00시,경남,庆南,Gyeongsangnam-do,,,88.0,3.45,116.0,28.0,,,2020-04-21 10:20:02.02,
1088,1298,2020년 04월 21일 00시,제주,济州,Jeju,,,6.0,1.94,13.0,7.0,,,2020-04-21 10:20:02.02,
1089,1299,2020년 04월 21일 00시,검역,隔離區,Lazaretto,,3.0,49.0,-,421.0,372.0,3.0,,2020-04-21 10:20:02.02,
1090,1300,2020년 04월 22일 00시,합계,合计,Total,238.0,11.0,8277.0,20.63,10694.0,2179.0,6.0,5.0,2020-04-22 10:14:56.56,
1091,1301,2020년 04월 22일 00시,서울,首尔,Seoul,2.0,2.0,322.0,6.45,628.0,304.0,2.0,,2020-04-22 10:14:56.56,
1092,1302,2020년 04월 22일 00시,부산,釜山,Busan,3.0,2.0,115.0,3.93,134.0,16.0,1.0,1.0,2020-04-22 10:14:56.56,
1093,1303,2020년 04월 22일 00시,대구,大邱,Daegu,165.0,1.0,5827.0,280.57,6836.0,844.0,,1.0,2020-04-22 10:14:56.56,
1094,1304,2020년 04월 22일 00시,인천,仁川,Incheon,,,57.0,3.11,92.0,35.0,,,2020-04-22 10:14:56.56,
1095,1305,2020년 04월 22일 00시,광주,光州,Gwangju,,,22.0,2.06,30.0,8.0,,,2020-04-22 10:14:56.56,
1096,1306,2020년 04월 22일 00시,대전,大田,Daejeon,,1.0,27.0,2.71,40.0,13.0,1.0,,2020-04-22 10:14:56.56,
1097,1307,2020년 04월 22일 00시,울산,蔚山,Ulsan,1.0,,35.0,3.75,43.0,7.0,,,2020-04-22 10:14:56.56,
1098,1308,2020년 04월 22일 00시,세종,世宗,Sejong,,,33.0,13.44,46.0,13.0,,,2020-04-22 10:14:56.56,
1099,1309,2020년 04월 22일 00시,경기,京畿,Gyeonggi-do,14.0,,404.0,4.97,658.0,240.0,,,2020-04-22 10:14:56.56,
1100,1310,2020년 04월 22일 00시,강원,江原,Gangwon-do,2.0,,31.0,3.44,53.0,20.0,,,2020-04-22 10:14:56.56,
1101,1311,2020년 04월 22일 00시,충북,忠北,Chungcheongbuk-do,,,39.0,2.81,45.0,6.0,,,2020-04-22 10:14:56.56,
1102,1312,2020년 04월 22일 00시,충남,忠南,Chungcheongnam-do,,,122.0,6.64,141.0,19.0,,,2020-04-22 10:14:56.56,
1103,1313,2020년 04월 22일 00시,전북,全北,Jeollabuk-do,,,9.0,0.94,17.0,8.0,,,2020-04-22 10:14:56.56,
1104,1314,2020년 04월 22일 00시,전남,全南,Jeollanam-do,,,8.0,0.8,15.0,7.0,,,2020-04-22 10:14:56.56,
1105,1315,2020년 04월 22일 00시,경북,庆北,Gyeongsangbuk-do,51.0,2.0,1079.0,51.19,1363.0,233.0,,2.0,2020-04-22 10:14:56.56,
1106,1316,2020년 04월 22일 00시,경남,庆南,Gyeongsangnam-do,,1.0,89.0,3.48,117.0,28.0,,1.0,2020-04-22 10:14:56.56,
1107,1317,2020년 04월 22일 00시,제주,济州,Jeju,,,8.0,1.94,13.0,5.0,,,2020-04-22 10:14:56.56,
1108,1318,2020년 04월 22일 00시,검역,隔離區,Lazaretto,,2.0,50.0,-,423.0,373.0,2.0,,2020-04-22 10:14:56.56,
1109,1319,2020년 04월 23일 00시,합계,合计,Total,240.0,8.0,8411.0,20.64,10702.0,2051.0,4.0,4.0,2020-04-23 10:12:35.35,
1110,1320,2020년 04월 23일 00시,서울,首尔,Seoul,2.0,,342.0,6.45,628.0,284.0,,,2020-04-23 10:12:35.35,
1111,1321,2020년 04월 23일 00시,부산,釜山,Busan,3.0,1.0,116.0,3.96,135.0,16.0,1.0,,2020-04-23 10:12:35.35,
1112,1322,2020년 04월 23일 00시,대구,大邱,Daegu,166.0,4.0,5890.0,280.73,6840.0,784.0,1.0,3.0,2020-04-23 10:12:35.35,
1113,1323,2020년 04월 23일 00시,인천,仁川,Incheon,,,56.0,3.11,92.0,36.0,,,2020-04-23 10:12:35.35,
1114,1324,2020년 04월 23일 00시,광주,光州,Gwangju,,,24.0,2.06,30.0,6.0,,,2020-04-23 10:12:35.35,
1115,1325,2020년 04월 23일 00시,대전,大田,Daejeon,,,29.0,2.71,40.0,11.0,,,2020-04-23 10:12:35.35,
1116,1326,2020년 04월 23일 00시,울산,蔚山,Ulsan,1.0,,36.0,3.75,43.0,6.0,,,2020-04-23 10:12:35.35,
1117,1327,2020년 04월 23일 00시,세종,世宗,Sejong,,,34.0,13.44,46.0,12.0,,,2020-04-23 10:12:35.35,
1118,1328,2020년 04월 23일 00시,경기,京畿,Gyeonggi-do,14.0,1.0,424.0,4.97,659.0,221.0,,1.0,2020-04-23 10:12:35.35,
1119,1329,2020년 04월 23일 00시,강원,江原,Gangwon-do,2.0,,31.0,3.44,53.0,20.0,,,2020-04-23 10:12:35.35,
1120,1330,2020년 04월 23일 00시,충북,忠北,Chungcheongbuk-do,,,40.0,2.81,45.0,5.0,,,2020-04-23 10:12:35.35,
1121,1331,2020년 04월 23일 00시,충남,忠南,Chungcheongnam-do,,,123.0,6.64,141.0,18.0,,,2020-04-23 10:12:35.35,
1122,1332,2020년 04월 23일 00시,전북,全北,Jeollabuk-do,,,9.0,0.94,17.0,8.0,,,2020-04-23 10:12:35.35,
1123,1333,2020년 04월 23일 00시,전남,全南,Jeollanam-do,,,8.0,0.8,15.0,7.0,,,2020-04-23 10:12:35.35,
1124,1334,2020년 04월 23일 00시,경북,庆北,Gyeongsangbuk-do,52.0,,1091.0,51.19,1363.0,220.0,,,2020-04-23 10:12:35.35,
1125,1335,2020년 04월 23일 00시,경남,庆南,Gyeongsangnam-do,,,89.0,3.48,117.0,28.0,,,2020-04-23 10:12:35.35,
1126,1336,2020년 04월 23일 00시,제주,济州,Jeju,,,8.0,1.94,13.0,5.0,,,2020-04-23 10:12:35.35,
1127,1337,2020년 04월 23일 00시,검역,隔離區,Lazaretto,,2.0,61.0,-,425.0,364.0,2.0,,2020-04-23 10:12:35.35,
1128,1338,2020년 04월 24일 00시,합계,合计,Total,240.0,6.0,8501.0,20.65,10708.0,1967.0,2.0,4.0,2020-04-24 10:20:24.24,
1129,1339,2020년 04월 24일 00시,서울,首尔,Seoul,2.0,,362.0,6.45,628.0,264.0,,,2020-04-24 10:20:24.24,
1130,1340,2020년 04월 24일 00시,부산,釜山,Busan,3.0,1.0,116.0,3.99,136.0,17.0,1.0,,2020-04-24 10:20:24.24,
1131,1341,2020년 04월 24일 00시,대구,大邱,Daegu,166.0,2.0,5931.0,280.81,6842.0,745.0,,2.0,2020-04-24 10:20:24.24,
1132,1342,2020년 04월 24일 00시,인천,仁川,Incheon,,,54.0,3.11,92.0,38.0,,,2020-04-24 10:20:24.24,
1133,1343,2020년 04월 24일 00시,광주,光州,Gwangju,,,24.0,2.06,30.0,6.0,,,2020-04-24 10:20:24.24,
1134,1344,2020년 04월 24일 00시,대전,大田,Daejeon,,,30.0,2.71,40.0,10.0,,,2020-04-24 10:20:24.24,
1135,1345,2020년 04월 24일 00시,울산,蔚山,Ulsan,1.0,,36.0,3.75,43.0,6.0,,,2020-04-24 10:20:24.24,
1136,1346,2020년 04월 24일 00시,세종,世宗,Sejong,,,34.0,13.44,46.0,12.0,,,2020-04-24 10:20:24.24,
1137,1347,2020년 04월 24일 00시,경기,京畿,Gyeonggi-do,14.0,1.0,441.0,4.98,660.0,205.0,,1.0,2020-04-24 10:20:24.24,
1138,1348,2020년 04월 24일 00시,강원,江原,Gangwon-do,2.0,,31.0,3.44,53.0,20.0,,,2020-04-24 10:20:24.24,
1139,1349,2020년 04월 24일 00시,충북,忠北,Chungcheongbuk-do,,,40.0,2.81,45.0,5.0,,,2020-04-24 10:20:24.24,
1140,1350,2020년 04월 24일 00시,충남,忠南,Chungcheongnam-do,,,123.0,6.64,141.0,18.0,,,2020-04-24 10:20:24.24,
1141,1351,2020년 04월 24일 00시,전북,全北,Jeollabuk-do,,,11.0,0.94,17.0,6.0,,,2020-04-24 10:20:24.24,
1142,1352,2020년 04월 24일 00시,전남,全南,Jeollanam-do,,,8.0,0.8,15.0,7.0,,,2020-04-24 10:20:24.24,
1143,1353,2020년 04월 24일 00시,경북,庆北,Gyeongsangbuk-do,52.0,1.0,1097.0,51.23,1364.0,215.0,,1.0,2020-04-24 10:20:24.24,
1144,1354,2020년 04월 24일 00시,경남,庆南,Gyeongsangnam-do,,,91.0,3.48,117.0,26.0,,,2020-04-24 10:20:24.24,
1145,1355,2020년 04월 24일 00시,제주,济州,Jeju,,,8.0,1.94,13.0,5.0,,,2020-04-24 10:20:24.24,
1146,1356,2020년 04월 24일 00시,검역,隔離區,Lazaretto,,1.0,64.0,-,426.0,362.0,1.0,,2020-04-24 10:20:24.24,
1147,1357,2020년 4월 25일 00시,합계,合计,Total,240.0,10.0,8635.0,20.67,10718.0,1843.0,4.0,6.0,2020-04-25 10:38:45.45,
1148,1358,2020년 4월 25일 00시,서울,首尔,Seoul,2.0,1.0,383.0,6.46,629.0,244.0,,1.0,2020-04-25 10:38:45.45,
1149,1359,2020년 4월 25일 00시,부산,釜山,Busan,3.0,,116.0,3.99,136.0,17.0,,,2020-04-25 10:38:45.45,
1150,1360,2020년 4월 25일 00시,대구,大邱,Daegu,166.0,3.0,5974.0,280.94,6845.0,705.0,,3.0,2020-04-25 10:38:45.45,
1151,1361,2020년 4월 25일 00시,인천,仁川,Incheon,,,55.0,3.11,92.0,37.0,,,2020-04-25 10:38:45.45,
1152,1362,2020년 4월 25일 00시,광주,光州,Gwangju,,,25.0,2.06,30.0,5.0,,,2020-04-25 10:38:45.45,
1153,1363,2020년 4월 25일 00시,대전,大田,Daejeon,,,32.0,2.71,40.0,8.0,,,2020-04-25 10:38:45.45,
1154,1364,2020년 4월 25일 00시,울산,蔚山,Ulsan,1.0,,36.0,3.75,43.0,6.0,,,2020-04-25 10:38:45.45,
1155,1365,2020년 4월 25일 00시,세종,世宗,Sejong,,,35.0,13.44,46.0,11.0,,,2020-04-25 10:38:45.45,
1156,1366,2020년 4월 25일 00시,경기,京畿,Gyeonggi-do,14.0,2.0,448.0,5.00,662.0,200.0,,2.0,2020-04-25 10:38:45.45,
1157,1367,2020년 4월 25일 00시,강원,江原,Gangwon-do,2.0,,32.0,3.44,53.0,19.0,,,2020-04-25 10:38:45.45,
1158,1368,2020년 4월 25일 00시,충북,忠北,Chungcheongbuk-do,,,40.0,2.81,45.0,5.0,,,2020-04-25 10:38:45.45,
1159,1369,2020년 4월 25일 00시,충남,忠南,Chungcheongnam-do,,,123.0,6.64,141.0,18.0,,,2020-04-25 10:38:45.45,
1160,1370,2020년 4월 25일 00시,전북,全北,Jeollabuk-do,,,10.0,0.94,17.0,7.0,,,2020-04-25 10:38:45.45,
1161,1371,2020년 4월 25일 00시,전남,全南,Jeollanam-do,,,8.0,0.80,15.0,7.0,,,2020-04-25 10:38:45.45,
1162,1372,2020년 4월 25일 00시,경북,庆北,Gyeongsangbuk-do,52.0,,1104.0,51.23,1364.0,208.0,,,2020-04-25 10:38:45.45,
1163,1373,2020년 4월 25일 00시,경남,庆南,Gyeongsangnam-do,,,91.0,3.48,117.0,26.0,,,2020-04-25 10:38:45.45,
1164,1374,2020년 4월 25일 00시,제주,济州,Jeju,,,8.0,1.94,13.0,5.0,,,2020-04-25 10:38:45.45,
1165,1375,2020년 4월 25일 00시,검역,隔離區,Lazaretto,,4.0,115.0,-,430.0,315.0,4.0,,2020-04-25 10:38:45.45,
1166,1376,2020년 04월 26일 00시,합계,合计,Total,242.0,10.0,8717.0,20.69,10728.0,1769.0,9.0,1.0,2020-04-26 10:35:38.38,
1167,1377,2020년 04월 26일 00시,서울,首尔,Seoul,2.0,,388.0,6.46,629.0,239.0,,,2020-04-26 10:35:38.38,
1168,1378,2020년 04월 26일 00시,부산,釜山,Busan,3.0,1.0,116.0,4.02,137.0,18.0,1.0,,2020-04-26 10:35:38.38,
1169,1379,2020년 04월 26일 00시,대구,大邱,Daegu,168.0,1.0,6018.0,280.98,6846.0,660.0,,1.0,2020-04-26 10:35:38.38,
1170,1380,2020년 04월 26일 00시,인천,仁川,Incheon,,,57.0,3.11,92.0,35.0,,,2020-04-26 10:35:38.38,
1171,1381,2020년 04월 26일 00시,광주,光州,Gwangju,,,25.0,2.06,30.0,5.0,,,2020-04-26 10:35:38.38,
1172,1382,2020년 04월 26일 00시,대전,大田,Daejeon,,,34.0,2.71,40.0,6.0,,,2020-04-26 10:35:38.38,
1173,1383,2020년 04월 26일 00시,울산,蔚山,Ulsan,1.0,,36.0,3.75,43.0,6.0,,,2020-04-26 10:35:38.38,
1174,1384,2020년 04월 26일 00시,세종,世宗,Sejong,,,35.0,13.44,46.0,11.0,,,2020-04-26 10:35:38.38,
1175,1385,2020년 04월 26일 00시,경기,京畿,Gyeonggi-do,14.0,6.0,463.0,5.04,668.0,191.0,6.0,,2020-04-26 10:35:38.38,
1176,1386,2020년 04월 26일 00시,강원,江原,Gangwon-do,2.0,,34.0,3.44,53.0,17.0,,,2020-04-26 10:35:38.38,
1177,1387,2020년 04월 26일 00시,충북,忠北,Chungcheongbuk-do,,,40.0,2.81,45.0,5.0,,,2020-04-26 10:35:38.38,
1178,1388,2020년 04월 26일 00시,충남,忠南,Chungcheongnam-do,,,123.0,6.64,141.0,18.0,,,2020-04-26 10:35:38.38,
1179,1389,2020년 04월 26일 00시,전북,全北,Jeollabuk-do,,1.0,10.0,0.99,18.0,8.0,1.0,,2020-04-26 10:35:38.38,
1180,1390,2020년 04월 26일 00시,전남,全南,Jeollanam-do,,,9.0,0.8,15.0,6.0,,,2020-04-26 10:35:38.38,
1181,1391,2020년 04월 26일 00시,경북,庆北,Gyeongsangbuk-do,52.0,,1109.0,51.23,1364.0,203.0,,,2020-04-26 10:35:38.38,
1182,1392,2020년 04월 26일 00시,경남,庆南,Gyeongsangnam-do,,,93.0,3.48,117.0,24.0,,,2020-04-26 10:35:38.38,
1183,1393,2020년 04월 26일 00시,제주,济州,Jeju,,,7.0,1.94,13.0,6.0,,,2020-04-26 10:35:38.38,
1184,1394,2020년 04월 26일 00시,검역,隔離區,Lazaretto,,1.0,120.0,-,431.0,311.0,1.0,,2020-04-26 10:35:38.38,
1185,1395,2020년 04월 27일 00시,합계,合计,Total,243.0,10.0,8764.0,20.71,10738.0,1731.0,7.0,3.0,2020-04-27 10:12:30.30,
1186,1396,2020년 04월 27일 00시,서울,首尔,Seoul,2.0,,393.0,6.46,629.0,234.0,,,2020-04-27 10:12:30.30,
1187,1397,2020년 04월 27일 00시,부산,釜山,Busan,3.0,,117.0,4.02,137.0,17.0,,,2020-04-27 10:12:30.30,
1188,1398,2020년 04월 27일 00시,대구,大邱,Daegu,169.0,1.0,6040.0,281.02,6847.0,638.0,,1.0,2020-04-27 10:12:30.30,
1189,1399,2020년 04월 27일 00시,인천,仁川,Incheon,,,58.0,3.11,92.0,34.0,,,2020-04-27 10:12:30.30,
1190,1400,2020년 04월 27일 00시,광주,光州,Gwangju,,,25.0,2.06,30.0,5.0,,,2020-04-27 10:12:30.30,
1191,1401,2020년 04월 27일 00시,대전,大田,Daejeon,,,34.0,2.71,40.0,6.0,,,2020-04-27 10:12:30.30,
1192,1402,2020년 04월 27일 00시,울산,蔚山,Ulsan,1.0,,36.0,3.75,43.0,6.0,,,2020-04-27 10:12:30.30,
1193,1403,2020년 04월 27일 00시,세종,世宗,Sejong,,,35.0,13.44,46.0,11.0,,,2020-04-27 10:12:30.30,
1194,1404,2020년 04월 27일 00시,경기,京畿,Gyeonggi-do,14.0,3.0,470.0,5.06,671.0,187.0,1.0,2.0,2020-04-27 10:12:30.30,
1195,1405,2020년 04월 27일 00시,강원,江原,Gangwon-do,2.0,,35.0,3.44,53.0,16.0,,,2020-04-27 10:12:30.30,
1196,1406,2020년 04월 27일 00시,충북,忠北,Chungcheongbuk-do,,,40.0,2.81,45.0,5.0,,,2020-04-27 10:12:30.30,
1197,1407,2020년 04월 27일 00시,충남,忠南,Chungcheongnam-do,,1.0,123.0,6.69,142.0,19.0,1.0,,2020-04-27 10:12:30.30,
1198,1408,2020년 04월 27일 00시,전북,全北,Jeollabuk-do,,,10.0,0.99,18.0,8.0,,,2020-04-27 10:12:30.30,
1199,1409,2020년 04월 27일 00시,전남,全南,Jeollanam-do,,,9.0,0.8,15.0,6.0,,,2020-04-27 10:12:30.30,
1200,1410,2020년 04월 27일 00시,경북,庆北,Gyeongsangbuk-do,52.0,,1114.0,51.23,1364.0,198.0,,,2020-04-27 10:12:30.30,
1201,1411,2020년 04월 27일 00시,경남,庆南,Gyeongsangnam-do,,,94.0,3.48,117.0,23.0,,,2020-04-27 10:12:30.30,
1202,1412,2020년 04월 27일 00시,제주,济州,Jeju,,,8.0,1.94,13.0,5.0,,,2020-04-27 10:12:30.30,
1203,1413,2020년 04월 27일 00시,검역,隔離區,Lazaretto,,5.0,123.0,-,436.0,313.0,5.0,,2020-04-27 10:12:30.30,
1204,1414,2020년 04월 28일 00시,합계,合计,Total,244.0,14.0,8854.0,20.74,10752.0,1654.0,12.0,2.0,2020-04-28 10:19:51.033,
1205,1415,2020년 04월 28일 00시,서울,首尔,Seoul,2.0,4.0,427.0,6.5,633.0,204.0,4.0,,2020-04-28 10:19:51.034,
1206,1416,2020년 04월 28일 00시,부산,釜山,Busan,3.0,,116.0,4.02,137.0,18.0,,,2020-04-28 10:19:51.034,
1207,1417,2020년 04월 28일 00시,대구,大邱,Daegu,170.0,2.0,6056.0,281.1,6849.0,623.0,2.0,,2020-04-28 10:19:51.034,
1208,1418,2020년 04월 28일 00시,인천,仁川,Incheon,,1.0,63.0,3.15,93.0,30.0,,1.0,2020-04-28 10:19:51.034,
1209,1419,2020년 04월 28일 00시,광주,光州,Gwangju,,,25.0,2.06,30.0,5.0,,,2020-04-28 10:19:51.034,
1210,1420,2020년 04월 28일 00시,대전,大田,Daejeon,,,35.0,2.71,40.0,5.0,,,2020-04-28 10:19:51.034,
1211,1421,2020년 04월 28일 00시,울산,蔚山,Ulsan,1.0,,36.0,3.75,43.0,6.0,,,2020-04-28 10:19:51.034,
1212,1422,2020년 04월 28일 00시,세종,世宗,Sejong,,,35.0,13.44,46.0,11.0,,,2020-04-28 10:19:51.034,
1213,1423,2020년 04월 28일 00시,경기,京畿,Gyeonggi-do,14.0,3.0,475.0,5.09,674.0,185.0,3.0,,2020-04-28 10:19:51.034,
1214,1424,2020년 04월 28일 00시,강원,江原,Gangwon-do,2.0,,37.0,3.44,53.0,14.0,,,2020-04-28 10:19:51.035,
1215,1425,2020년 04월 28일 00시,충북,忠北,Chungcheongbuk-do,,,40.0,2.81,45.0,5.0,,,2020-04-28 10:19:51.035,
1216,1426,2020년 04월 28일 00시,충남,忠南,Chungcheongnam-do,,,123.0,6.69,142.0,19.0,,,2020-04-28 10:19:51.035,
1217,1427,2020년 04월 28일 00시,전북,全北,Jeollabuk-do,,,10.0,0.99,18.0,8.0,,,2020-04-28 10:19:51.035,
1218,1428,2020년 04월 28일 00시,전남,全南,Jeollanam-do,,,10.0,0.8,15.0,5.0,,,2020-04-28 10:19:51.035,
1219,1429,2020년 04월 28일 00시,경북,庆北,Gyeongsangbuk-do,52.0,1.0,1119.0,51.27,1365.0,194.0,,1.0,2020-04-28 10:19:51.035,
1220,1430,2020년 04월 28일 00시,경남,庆南,Gyeongsangnam-do,,,97.0,3.48,117.0,20.0,,,2020-04-28 10:19:51.035,
1221,1431,2020년 04월 28일 00시,제주,济州,Jeju,,,7.0,1.94,13.0,6.0,,,2020-04-28 10:19:51.036,
